interaction_id,user_id,product_id,category,price,date,month,clicked,purchased,seasonal_multiplier
I0152765,U02056,E0142,electronics,561.29,2023-04-23,4,1,0,0.502
I0152766,U06853,E0216,electronics,768.91,2024-12-23,12,1,0,2.529
I0152767,U04540,F0465,fashion,35.41,2023-09-18,9,0,0,0.782
I0152768,U01665,E0271,electronics,1170.32,2023-07-15,7,0,0,1.035
I0152769,U02270,F0095,fashion,157.3,2024-05-13,5,0,0,0.992
I0152770,U01574,F0365,fashion,279.16,2024-01-08,1,1,0,1.892
I0152771,U04765,E0150,electronics,911.59,2024-09-24,9,0,0,0.888
I0152772,U09869,F0289,fashion,72.84,2024-12-08,12,0,0,2.018
I0152773,U07570,F0179,fashion,43.57,2024-10-28,10,0,0,0.813
I0152774,U07370,E0230,electronics,76.28,2023-12-20,12,1,0,2.556
I0152775,U00069,E0191,electronics,424.72,2023-05-22,5,0,0,1.003
I0152776,U07486,F0065,fashion,177.82,2024-05-12,5,0,0,1.071
I0152777,U05049,E0229,electronics,36.74,2024-12-12,12,0,0,2.56
I0152778,U00092,E0164,electronics,795.28,2024-06-30,6,0,0,0.681
I0152779,U06582,E0054,electronics,1203.6,2023-06-18,6,0,0,0.904
I0152780,U00804,F0459,fashion,252.75,2023-01-20,1,1,0,2.16
I0152781,U06137,F0499,fashion,289.58,2023-09-02,9,0,0,0.829
I0152782,U01309,F0088,fashion,145.97,2024-05-04,5,0,0,1.233
I0152783,U00488,E0215,electronics,609.26,2024-04-22,4,0,0,1.003
I0152784,U04269,E0105,electronics,1294.42,2024-03-07,3,0,0,1.003
I0152785,U04986,E0077,electronics,57.99,2023-02-27,2,1,0,0.806
I0152786,U02674,E0100,electronics,1008.34,2024-12-06,12,0,0,1.241
I0152787,U03177,E0022,electronics,1226.83,2023-04-04,4,0,0,0.952
I0152788,U07404,F0236,fashion,211.76,2024-05-08,5,0,0,0.854
I0152789,U02497,F0148,fashion,84.28,2023-12-01,12,0,0,1.041
I0152790,U01959,E0098,electronics,676.16,2024-05-13,5,1,0,0.838
I0152791,U02455,F0396,fashion,121.76,2023-09-24,9,0,0,0.913
I0152792,U03408,F0220,fashion,255.87,2024-04-28,4,0,0,0.857
I0152793,U08063,F0077,fashion,87.79,2023-02-11,2,0,0,0.698
I0152794,U08583,F0297,fashion,89.05,2024-01-02,1,0,0,1.65
I0152795,U03257,F0119,fashion,246.65,2024-04-02,4,1,1,1.129
I0152796,U00378,F0403,fashion,164.77,2024-12-09,12,0,0,1.014
I0152797,U08848,F0334,fashion,129.2,2023-11-17,11,0,0,1.675
I0152798,U09327,F0146,fashion,23.08,2023-03-24,3,1,0,1.187
I0152799,U05728,F0083,fashion,257.15,2023-10-03,10,0,0,0.776
I0152800,U01657,F0189,fashion,83.44,2024-03-19,3,0,0,0.8
I0152801,U01817,E0192,electronics,168.93,2023-06-13,6,0,0,0.97
I0152802,U04805,E0294,electronics,146.94,2023-05-26,5,0,0,0.628
I0152803,U01100,F0074,fashion,42.99,2024-01-06,1,0,0,2.027
I0152804,U08890,F0200,fashion,107.74,2023-09-05,9,0,0,0.883
I0152805,U09877,F0262,fashion,264.63,2023-01-07,1,1,1,1.759
I0152806,U01779,E0155,electronics,125.58,2024-01-29,1,0,0,1.078
I0152807,U03440,F0483,fashion,77.65,2023-12-24,12,0,0,1.693
I0152808,U04573,E0217,electronics,590.68,2024-11-16,11,1,1,2.424
I0152809,U04535,E0153,electronics,834.65,2024-06-16,6,0,0,0.728
I0152810,U06190,E0106,electronics,1299.87,2023-11-28,11,0,0,2.49
I0152811,U06058,E0219,electronics,901.51,2023-08-22,8,0,0,0.991
I0152812,U06521,F0300,fashion,233.6,2024-12-30,12,0,0,2.187
I0152813,U08316,F0062,fashion,228.71,2023-02-03,2,0,0,0.904
I0152814,U04698,F0068,fashion,167.4,2023-02-17,2,0,0,0.726
I0152815,U00279,E0056,electronics,501.7,2023-05-23,5,0,0,0.56
I0152816,U07157,E0166,electronics,200.08,2023-08-04,8,0,0,1.598
I0152817,U04841,E0126,electronics,1173.43,2024-03-07,3,1,0,1.138
I0152818,U01320,F0033,fashion,102.0,2024-01-16,1,0,0,2.112
I0152819,U08260,F0039,fashion,206.09,2023-03-30,3,0,0,0.877
I0152820,U00196,E0231,electronics,1290.82,2024-01-01,1,0,0,0.917
I0152821,U07214,F0130,fashion,219.08,2023-01-18,1,0,0,1.965
I0152822,U03023,F0281,fashion,247.59,2024-01-19,1,0,0,2.146
I0152823,U05417,F0324,fashion,164.56,2023-07-16,7,0,0,2.025
I0152824,U01910,F0112,fashion,224.98,2024-02-18,2,0,0,0.95
I0152825,U02145,F0046,fashion,59.96,2024-05-03,5,0,0,1.227
I0152826,U01261,E0050,electronics,90.3,2023-11-26,11,0,0,2.465
I0152827,U04933,F0023,fashion,228.12,2023-05-11,5,0,0,1.173
I0152828,U02919,F0168,fashion,201.31,2023-07-03,7,1,0,2.286
I0152829,U02026,E0228,electronics,102.05,2024-01-03,1,0,0,0.909
I0152830,U01223,E0279,electronics,1495.87,2023-02-10,2,0,0,1.203
I0152831,U05991,E0139,electronics,1410.19,2024-06-08,6,0,0,0.826
I0152832,U05650,E0268,electronics,875.67,2024-03-19,3,0,0,0.662
I0152833,U08116,E0273,electronics,922.19,2023-06-08,6,0,0,0.827
I0152834,U03513,F0328,fashion,169.67,2023-01-05,1,0,0,0.889
I0152835,U07226,E0220,electronics,109.16,2024-04-27,4,0,0,1.249
I0152836,U01091,E0194,electronics,779.36,2024-06-08,6,0,0,0.904
I0152837,U07436,F0407,fashion,294.44,2024-03-08,3,0,0,0.949
I0152838,U05502,F0357,fashion,268.05,2024-05-13,5,0,0,0.987
I0152839,U04667,E0202,electronics,147.2,2023-02-02,2,0,0,1.41
I0152840,U03889,F0110,fashion,295.19,2024-02-10,2,0,0,0.861
I0152841,U08020,E0153,electronics,834.65,2023-05-09,5,0,0,0.76
I0152842,U08379,F0288,fashion,167.33,2024-05-02,5,0,0,1.033
I0152843,U04453,E0242,electronics,1012.07,2023-11-28,11,0,0,0.907
I0152844,U09455,F0214,fashion,201.53,2023-10-08,10,0,0,0.729
I0152845,U07498,F0174,fashion,70.63,2024-01-05,1,0,0,2.191
I0152846,U05482,F0328,fashion,169.67,2023-06-21,6,1,0,2.24
I0152847,U07098,F0018,fashion,195.38,2023-09-03,9,0,0,0.779
I0152848,U06418,E0099,electronics,32.79,2023-09-23,9,0,0,1.535
I0152849,U08662,F0128,fashion,218.82,2023-07-14,7,0,0,2.436
I0152850,U00172,E0242,electronics,1012.07,2024-11-12,11,0,0,2.729
I0152851,U00082,F0428,fashion,191.88,2024-02-02,2,0,0,1.0
I0152852,U02074,F0187,fashion,52.25,2023-10-08,10,0,0,1.35
I0152853,U07258,E0129,electronics,661.31,2024-05-21,5,0,0,0.531
I0152854,U03631,F0328,fashion,169.67,2024-12-08,12,1,0,2.141
I0152855,U06667,E0280,electronics,506.0,2023-02-24,2,0,0,0.523
I0152856,U09599,F0222,fashion,22.03,2023-01-13,1,0,0,1.91
I0152857,U07608,F0326,fashion,146.55,2024-03-26,3,0,0,0.9
I0152858,U03990,F0109,fashion,240.48,2024-02-23,2,0,0,0.914
I0152859,U09837,F0042,fashion,132.15,2024-03-29,3,0,0,1.01
I0152860,U08305,F0282,fashion,235.95,2023-03-02,3,0,0,0.893
I0152861,U06590,E0069,electronics,75.03,2023-11-04,11,0,0,2.631
I0152862,U08264,E0138,electronics,1275.76,2024-11-06,11,0,0,1.269
I0152863,U05949,F0334,fashion,129.2,2023-10-04,10,0,0,0.977
I0152864,U06452,F0419,fashion,230.15,2023-04-26,4,0,0,1.03
I0152865,U02838,E0005,electronics,298.85,2023-12-05,12,0,0,2.458
I0152866,U07854,E0283,electronics,293.26,2023-05-02,5,0,0,0.928
I0152867,U08315,F0454,fashion,229.36,2024-05-26,5,0,0,1.148
I0152868,U04240,E0127,electronics,1080.07,2024-03-28,3,0,0,0.78
I0152869,U00333,F0495,fashion,201.63,2024-07-24,7,0,0,2.348
I0152870,U05773,E0226,electronics,403.59,2023-04-15,4,0,0,0.982
I0152871,U01556,E0202,electronics,147.2,2024-09-09,9,1,0,1.551
I0152872,U05295,F0073,fashion,107.85,2023-10-05,10,1,0,0.677
I0152873,U05911,F0113,fashion,259.17,2023-02-02,2,1,0,0.982
I0152874,U06565,F0083,fashion,257.15,2023-12-23,12,0,0,1.727
I0152875,U06171,E0069,electronics,75.03,2023-11-21,11,0,0,2.796
I0152876,U02043,F0138,fashion,75.38,2023-10-11,10,0,0,0.93
I0152877,U09918,F0420,fashion,94.19,2024-09-11,9,0,0,0.916
I0152878,U03709,E0221,electronics,279.56,2024-01-08,1,0,0,1.156
I0152879,U09992,E0233,electronics,1493.98,2024-01-30,1,0,0,0.76
I0152880,U06597,F0359,fashion,111.63,2024-11-04,11,0,0,1.983
I0152881,U04501,E0080,electronics,1463.21,2023-03-13,3,0,0,0.501
I0152882,U00696,F0043,fashion,259.63,2023-12-10,12,0,0,1.821
I0152883,U01066,F0332,fashion,170.92,2023-08-24,8,0,0,1.906
I0152884,U05758,F0111,fashion,147.59,2024-06-11,6,0,0,2.356
I0152885,U02414,E0125,electronics,279.14,2024-01-09,1,0,0,0.538
I0152886,U06940,F0150,fashion,162.87,2023-07-16,7,0,0,0.96
I0152887,U02059,E0285,electronics,1289.94,2023-03-30,3,0,0,0.765
I0152888,U01625,E0294,electronics,146.94,2023-02-12,2,1,0,0.534
I0152889,U00268,F0162,fashion,131.63,2023-09-05,9,0,0,0.808
I0152890,U04440,E0066,electronics,1174.84,2023-08-24,8,0,0,1.472
I0152891,U04200,E0012,electronics,361.99,2024-05-30,5,0,0,1.378
I0152892,U03758,F0443,fashion,120.96,2024-04-13,4,0,0,1.03
I0152893,U02782,F0346,fashion,114.95,2024-10-01,10,0,0,1.335
I0152894,U04222,F0174,fashion,70.63,2024-01-11,1,0,0,1.018
I0152895,U08457,F0117,fashion,226.71,2023-10-16,10,0,0,0.984
I0152896,U03451,E0026,electronics,483.93,2023-04-23,4,0,0,0.661
I0152897,U02396,F0475,fashion,174.34,2023-09-19,9,0,0,0.891
I0152898,U03574,F0400,fashion,129.57,2023-11-21,11,0,0,1.217
I0152899,U07302,F0039,fashion,206.09,2023-02-02,2,0,0,0.613
I0152900,U06813,E0194,electronics,779.36,2024-04-27,4,0,0,0.779
I0152901,U06315,F0397,fashion,54.88,2023-07-22,7,0,0,1.487
I0152902,U08400,E0061,electronics,324.56,2023-10-09,10,1,0,0.684
I0152903,U07301,F0298,fashion,256.8,2023-01-13,1,1,0,1.622
I0152904,U02158,E0196,electronics,1001.18,2023-01-31,1,0,0,0.85
I0152905,U02497,F0027,fashion,148.83,2023-04-28,4,0,0,1.235
I0152906,U02471,F0059,fashion,226.59,2023-09-19,9,0,0,0.983
I0152907,U04210,F0179,fashion,43.57,2024-12-22,12,1,0,1.99
I0152908,U05926,E0019,electronics,702.57,2024-05-27,5,1,0,0.744
I0152909,U09556,F0447,fashion,242.11,2023-06-15,6,0,0,2.438
I0152910,U02546,F0230,fashion,88.4,2023-01-20,1,0,0,1.635
I0152911,U04327,F0029,fashion,108.55,2023-07-29,7,0,0,1.073
I0152912,U02081,F0332,fashion,170.92,2024-08-28,8,0,0,1.915
I0152913,U09627,F0010,fashion,44.28,2023-07-28,7,0,0,1.07
I0152914,U01037,E0286,electronics,251.11,2024-05-06,5,0,0,0.914
I0152915,U00662,E0127,electronics,1080.07,2023-01-04,1,0,0,0.949
I0152916,U09618,E0253,electronics,895.64,2024-06-04,6,0,0,0.582
I0152917,U04769,F0120,fashion,103.68,2024-04-23,4,0,0,0.963
I0152918,U09661,F0194,fashion,64.89,2023-04-15,4,0,0,0.868
I0152919,U06817,E0036,electronics,597.65,2023-05-24,5,0,0,1.089
I0152920,U02417,F0456,fashion,98.11,2023-08-05,8,0,0,2.357
I0152921,U09188,E0103,electronics,1230.77,2023-05-09,5,0,0,1.388
I0152922,U09387,F0120,fashion,103.68,2024-08-13,8,0,0,2.11
I0152923,U06639,F0091,fashion,272.77,2024-08-18,8,1,0,2.134
I0152924,U03710,F0096,fashion,102.22,2023-08-04,8,0,0,2.298
I0152925,U09150,E0068,electronics,1268.41,2023-03-20,3,0,0,0.791
I0152926,U03870,F0299,fashion,79.15,2023-04-20,4,0,0,0.807
I0152927,U00109,F0381,fashion,248.65,2023-07-24,7,1,0,2.192
I0152928,U07262,E0185,electronics,949.65,2024-02-12,2,0,0,0.948
I0152929,U09625,F0472,fashion,74.39,2023-06-25,6,0,0,2.46
I0152930,U00545,F0242,fashion,292.84,2023-07-24,7,0,0,1.826
I0152931,U02591,F0245,fashion,287.2,2024-03-25,3,0,0,1.226
I0152932,U00177,F0445,fashion,181.53,2023-01-14,1,1,0,1.662
I0152933,U09792,F0214,fashion,201.53,2024-03-18,3,0,0,0.912
I0152934,U02522,F0186,fashion,176.44,2023-05-20,5,0,0,1.153
I0152935,U08543,E0126,electronics,1173.43,2023-06-15,6,0,0,0.782
I0152936,U02303,F0042,fashion,132.15,2024-12-12,12,0,0,1.768
I0152937,U03219,E0104,electronics,376.88,2023-08-27,8,1,0,1.664
I0152938,U04813,E0192,electronics,168.93,2024-04-01,4,0,0,0.951
I0152939,U01022,E0138,electronics,1275.76,2024-02-01,2,0,0,1.144
I0152940,U04348,F0231,fashion,185.5,2023-08-23,8,0,0,1.46
I0152941,U07868,F0432,fashion,47.85,2024-09-05,9,0,0,0.694
I0152942,U04407,F0238,fashion,90.11,2023-03-18,3,0,0,0.882
I0152943,U02250,F0425,fashion,66.08,2024-05-11,5,0,0,1.088
I0152944,U08814,E0079,electronics,1221.57,2023-06-24,6,0,0,0.806
I0152945,U09477,E0024,electronics,306.45,2024-10-03,10,1,0,1.347
I0152946,U08798,F0435,fashion,160.89,2023-02-01,2,0,0,0.844
I0152947,U03683,F0332,fashion,170.92,2024-07-28,7,1,0,2.247
I0152948,U00192,F0291,fashion,158.29,2024-07-21,7,0,0,0.857
I0152949,U03556,F0278,fashion,81.62,2024-12-10,12,0,0,1.702
I0152950,U00315,E0132,electronics,548.89,2023-09-05,9,1,0,1.946
I0152951,U07944,F0361,fashion,65.88,2023-10-09,10,0,0,0.827
I0152952,U05402,F0196,fashion,63.24,2024-06-09,6,0,0,0.879
I0152953,U04667,E0074,electronics,1332.58,2024-11-24,11,0,0,1.364
I0152954,U02029,E0294,electronics,146.94,2024-08-16,8,1,1,1.81
I0152955,U06030,E0058,electronics,891.43,2023-07-16,7,0,0,0.723
I0152956,U05166,F0279,fashion,158.57,2023-11-16,11,0,0,2.036
I0152957,U01757,E0080,electronics,1463.21,2023-08-30,8,0,0,1.785
I0152958,U00071,F0362,fashion,119.24,2023-06-11,6,0,0,2.079
I0152959,U02135,E0079,electronics,1221.57,2024-05-08,5,0,0,1.236
I0152960,U02461,E0287,electronics,1296.72,2023-04-06,4,0,0,1.444
I0152961,U04498,F0024,fashion,277.27,2023-11-28,11,0,0,1.75
I0152962,U04983,F0462,fashion,43.99,2023-02-21,2,1,0,1.393
I0152963,U04302,E0075,electronics,229.72,2024-12-29,12,0,0,2.419
I0152964,U07275,F0217,fashion,264.74,2023-08-14,8,0,0,1.466
I0152965,U05377,F0210,fashion,156.66,2023-08-22,8,1,0,2.285
I0152966,U00172,E0020,electronics,944.6,2023-02-17,2,0,0,0.664
I0152967,U07449,F0169,fashion,286.47,2023-11-24,11,0,0,1.709
I0152968,U05167,F0411,fashion,266.17,2024-07-18,7,0,0,2.188
I0152969,U01672,E0288,electronics,148.34,2024-12-22,12,1,0,0.919
I0152970,U06722,F0466,fashion,102.23,2024-08-28,8,0,0,1.47
I0152971,U07080,F0212,fashion,275.99,2024-01-04,1,0,0,1.616
I0152972,U03787,E0289,electronics,1361.83,2023-01-09,1,0,0,0.896
I0152973,U06936,F0367,fashion,291.4,2023-01-25,1,1,1,1.631
I0152974,U02837,F0427,fashion,172.25,2023-12-19,12,0,0,1.679
I0152975,U02124,E0098,electronics,676.16,2024-04-14,4,0,0,1.254
I0152976,U02426,F0041,fashion,19.56,2023-04-11,4,0,0,0.913
I0152977,U08605,F0462,fashion,43.99,2024-06-07,6,1,1,2.467
I0152978,U03707,F0219,fashion,188.28,2023-06-16,6,0,0,2.453
I0152979,U01313,F0152,fashion,199.82,2023-11-23,11,0,0,1.273
I0152980,U08113,E0135,electronics,1253.02,2023-09-25,9,0,0,1.817
I0152981,U00985,E0270,electronics,731.41,2023-04-05,4,1,0,0.875
I0152982,U04411,F0435,fashion,160.89,2024-07-17,7,0,0,2.114
I0152983,U08579,F0347,fashion,178.8,2023-04-14,4,1,0,1.125
I0152984,U05467,E0005,electronics,298.85,2023-03-21,3,0,0,0.978
I0152985,U06912,F0197,fashion,53.57,2023-11-30,11,1,0,1.849
I0152986,U08206,F0414,fashion,133.83,2023-02-21,2,0,0,0.855
I0152987,U03712,E0103,electronics,1230.77,2024-04-13,4,0,0,0.665
I0152988,U06726,F0186,fashion,176.44,2024-05-25,5,0,0,0.887
I0152989,U01875,E0176,electronics,1240.99,2023-01-17,1,0,0,0.993
I0152990,U04768,E0103,electronics,1230.77,2023-07-27,7,0,0,0.955
I0152991,U08093,E0247,electronics,1176.46,2024-05-14,5,0,0,1.194
I0152992,U08280,F0179,fashion,43.57,2024-10-05,10,0,0,0.689
I0152993,U07709,E0214,electronics,975.93,2024-12-13,12,1,0,1.173
I0152994,U07382,F0309,fashion,156.12,2023-09-07,9,0,0,1.397
I0152995,U09083,E0097,electronics,678.31,2024-05-01,5,0,0,0.953
I0152996,U03213,E0101,electronics,816.55,2023-11-26,11,1,0,2.345
I0152997,U01586,E0125,electronics,279.14,2024-06-13,6,0,0,0.815
I0152998,U05835,E0091,electronics,970.92,2023-07-14,7,0,0,0.817
I0152999,U08288,F0059,fashion,226.59,2023-03-01,3,0,0,0.827
I0153000,U09969,F0363,fashion,288.35,2023-03-16,3,1,0,1.124
I0153001,U00279,E0002,electronics,929.42,2024-04-13,4,1,0,0.57
I0153002,U00267,E0259,electronics,118.52,2023-02-02,2,0,0,0.777
I0153003,U06825,F0123,fashion,117.76,2024-01-16,1,1,1,1.193
I0153004,U03804,F0038,fashion,248.81,2023-11-12,11,1,0,1.909
I0153005,U09121,E0286,electronics,251.11,2024-10-16,10,0,0,0.528
I0153006,U04750,F0354,fashion,199.98,2024-03-16,3,0,0,0.813
I0153007,U02792,E0233,electronics,1493.98,2023-05-23,5,0,0,0.696
I0153008,U03699,F0174,fashion,70.63,2023-04-30,4,0,0,0.948
I0153009,U03297,F0253,fashion,271.13,2023-05-08,5,0,0,1.099
I0153010,U04027,F0235,fashion,229.66,2023-02-05,2,0,0,0.907
I0153011,U00431,E0036,electronics,597.65,2023-04-19,4,1,0,0.757
I0153012,U03985,E0147,electronics,1063.92,2024-05-10,5,0,0,1.272
I0153013,U08108,E0129,electronics,661.31,2024-09-06,9,0,0,1.68
I0153014,U05328,F0247,fashion,268.53,2023-06-20,6,0,0,2.094
I0153015,U04794,F0470,fashion,273.76,2024-01-16,1,1,0,2.19
I0153016,U06871,F0351,fashion,145.93,2023-05-18,5,0,0,0.925
I0153017,U03245,F0038,fashion,248.81,2024-03-29,3,0,0,0.969
I0153018,U01979,F0439,fashion,232.41,2023-04-22,4,0,0,1.324
I0153019,U09740,F0104,fashion,289.53,2024-02-11,2,0,0,0.963
I0153020,U08321,E0031,electronics,1276.27,2024-02-13,2,0,0,0.754
I0153021,U07237,F0116,fashion,171.1,2024-10-02,10,0,0,1.232
I0153022,U05145,E0174,electronics,608.34,2023-07-15,7,0,0,1.294
I0153023,U06937,E0105,electronics,1294.42,2024-02-05,2,0,0,0.984
I0153024,U02809,E0296,electronics,531.9,2023-04-20,4,0,0,0.75
I0153025,U04106,F0363,fashion,288.35,2024-01-07,1,0,0,1.214
I0153026,U08440,F0470,fashion,273.76,2023-10-23,10,1,0,0.837
I0153027,U04233,F0265,fashion,277.77,2023-05-28,5,0,0,1.244
I0153028,U01575,F0015,fashion,49.29,2023-12-04,12,0,0,2.094
I0153029,U05581,F0150,fashion,162.87,2024-01-20,1,0,0,1.973
I0153030,U01556,E0242,electronics,1012.07,2024-11-15,11,0,0,2.177
I0153031,U06798,F0318,fashion,296.96,2023-05-11,5,0,0,1.049
I0153032,U06170,F0262,fashion,264.63,2024-09-26,9,0,0,0.905
I0153033,U00960,F0016,fashion,248.22,2024-01-27,1,0,0,1.838
I0153034,U03900,F0467,fashion,43.44,2023-11-02,11,0,0,1.659
I0153035,U09255,F0004,fashion,252.61,2024-04-17,4,0,0,0.821
I0153036,U03247,F0285,fashion,249.9,2024-06-28,6,0,0,2.44
I0153037,U08918,F0131,fashion,121.34,2023-01-10,1,1,0,1.807
I0153038,U00676,F0009,fashion,70.35,2024-01-04,1,0,0,1.701
I0153039,U01651,F0465,fashion,35.41,2023-11-23,11,0,0,1.675
I0153040,U04134,E0066,electronics,1174.84,2024-02-06,2,0,0,0.827
I0153041,U06550,F0139,fashion,22.76,2024-06-17,6,0,0,2.148
I0153042,U08942,F0432,fashion,47.85,2023-05-23,5,0,0,1.453
I0153043,U01507,E0047,electronics,194.81,2024-03-16,3,0,0,0.743
I0153044,U01516,E0019,electronics,702.57,2024-07-21,7,0,0,0.566
I0153045,U04936,F0033,fashion,102.0,2023-03-04,3,0,0,1.102
I0153046,U06507,F0176,fashion,152.65,2023-08-18,8,0,0,1.214
I0153047,U05998,E0224,electronics,569.17,2024-02-23,2,0,0,0.813
I0153048,U07270,F0253,fashion,271.13,2024-02-19,2,0,0,0.728
I0153049,U05990,F0465,fashion,35.41,2024-11-13,11,0,0,2.015
I0153050,U00303,E0200,electronics,693.39,2023-04-15,4,0,0,0.593
I0153051,U02508,E0129,electronics,661.31,2023-08-15,8,1,0,0.995
I0153052,U03672,E0154,electronics,795.68,2024-07-27,7,0,0,0.881
I0153053,U05438,F0119,fashion,246.65,2023-08-02,8,0,0,2.009
I0153054,U07112,F0031,fashion,112.96,2024-12-18,12,1,0,1.804
I0153055,U02481,E0013,electronics,310.0,2024-09-29,9,1,0,1.092
I0153056,U08703,F0017,fashion,167.37,2024-09-19,9,1,0,0.62
I0153057,U04596,E0214,electronics,975.93,2024-10-07,10,0,0,0.647
I0153058,U09495,E0223,electronics,623.12,2023-03-17,3,0,0,0.932
I0153059,U01624,F0418,fashion,282.11,2023-07-18,7,0,0,2.007
I0153060,U09116,E0168,electronics,266.77,2024-08-31,8,1,1,1.853
I0153061,U08117,F0200,fashion,107.74,2023-06-18,6,0,0,2.249
I0153062,U04987,E0116,electronics,1417.61,2024-05-17,5,0,0,0.85
I0153063,U07187,F0367,fashion,291.4,2023-10-25,10,1,0,0.894
I0153064,U02781,E0120,electronics,1393.57,2023-02-07,2,0,0,0.931
I0153065,U04242,E0161,electronics,274.33,2023-10-31,10,0,0,0.626
I0153066,U09385,F0470,fashion,273.76,2024-11-11,11,0,0,1.34
I0153067,U02854,F0340,fashion,221.62,2023-01-22,1,0,0,2.137
I0153068,U02204,E0238,electronics,547.67,2024-09-11,9,0,0,1.556
I0153069,U05846,F0009,fashion,70.35,2023-07-28,7,0,0,2.495
I0153070,U09761,F0077,fashion,87.79,2023-04-05,4,1,0,0.831
I0153071,U00836,F0422,fashion,99.01,2023-02-20,2,1,0,1.199
I0153072,U06484,F0239,fashion,49.0,2023-06-08,6,1,0,2.136
I0153073,U05237,E0236,electronics,1050.16,2024-11-04,11,0,0,2.427
I0153074,U03696,F0143,fashion,230.98,2024-11-02,11,1,0,1.172
I0153075,U04514,E0046,electronics,1438.47,2023-06-27,6,1,1,0.747
I0153076,U09470,E0287,electronics,1296.72,2024-02-07,2,0,0,0.767
I0153077,U08483,E0166,electronics,200.08,2023-12-25,12,0,0,1.274
I0153078,U02559,E0097,electronics,678.31,2023-04-24,4,0,0,0.571
I0153079,U09071,E0206,electronics,1225.21,2023-07-19,7,0,0,0.546
I0153080,U05040,E0145,electronics,1219.12,2024-05-17,5,0,0,0.922
I0153081,U05920,F0182,fashion,289.49,2023-07-30,7,0,0,1.929
I0153082,U07721,E0016,electronics,397.14,2024-01-12,1,0,0,1.378
I0153083,U08268,E0053,electronics,370.77,2024-07-29,7,0,0,0.7
I0153084,U08266,E0099,electronics,32.79,2024-10-26,10,0,0,0.743
I0153085,U01276,F0466,fashion,102.23,2023-05-25,5,0,0,0.947
I0153086,U01756,E0135,electronics,1253.02,2024-06-14,6,0,0,1.086
I0153087,U09588,F0240,fashion,148.96,2023-01-16,1,0,0,1.979
I0153088,U05143,E0098,electronics,676.16,2024-09-19,9,0,0,1.524
I0153089,U07646,E0226,electronics,403.59,2023-12-07,12,1,0,2.119
I0153090,U05425,E0167,electronics,131.76,2023-08-03,8,1,0,1.853
I0153091,U02880,F0040,fashion,296.62,2023-05-22,5,0,0,1.163
I0153092,U07411,F0069,fashion,114.2,2023-11-12,11,0,0,1.781
I0153093,U05859,E0087,electronics,742.51,2023-03-19,3,0,0,0.88
I0153094,U07580,E0012,electronics,361.99,2023-02-06,2,0,0,0.757
I0153095,U07466,E0273,electronics,922.19,2024-10-18,10,0,0,1.237
I0153096,U08099,E0067,electronics,1391.54,2024-06-27,6,0,0,0.95
I0153097,U05630,E0193,electronics,734.76,2023-10-19,10,0,0,0.903
I0153098,U06380,E0118,electronics,221.78,2023-12-21,12,1,0,2.696
I0153099,U04235,F0424,fashion,219.41,2024-02-28,2,0,0,0.898
I0153100,U00987,F0274,fashion,41.04,2024-10-31,10,0,0,0.982
I0153101,U01565,F0004,fashion,252.61,2023-07-08,7,1,0,2.421
I0153102,U07348,E0060,electronics,361.6,2023-09-29,9,0,0,1.51
I0153103,U06172,F0113,fashion,259.17,2024-11-13,11,0,0,1.855
I0153104,U08375,F0185,fashion,228.54,2024-10-06,10,0,0,0.625
I0153105,U03025,F0371,fashion,100.4,2023-12-17,12,0,0,1.934
I0153106,U03269,E0195,electronics,868.01,2023-06-26,6,0,0,0.75
I0153107,U06539,E0078,electronics,437.15,2023-10-15,10,0,0,0.848
I0153108,U05922,F0244,fashion,281.01,2024-08-26,8,0,0,2.242
I0153109,U04071,E0100,electronics,1008.34,2024-06-15,6,0,0,0.547
I0153110,U08947,F0053,fashion,270.34,2023-02-19,2,1,0,0.874
I0153111,U09781,F0087,fashion,257.32,2023-02-17,2,0,0,0.896
I0153112,U07293,E0001,electronics,348.58,2023-08-08,8,1,0,1.841
I0153113,U03268,E0089,electronics,51.12,2024-06-02,6,0,0,0.682
I0153114,U09715,E0143,electronics,559.15,2024-02-17,2,0,0,0.6
I0153115,U01606,F0152,fashion,199.82,2024-09-25,9,1,0,0.912
I0153116,U01821,F0389,fashion,80.85,2024-11-27,11,1,0,1.882
I0153117,U05911,F0260,fashion,47.84,2024-12-24,12,1,0,0.893
I0153118,U02347,F0082,fashion,251.11,2024-02-16,2,0,0,0.869
I0153119,U02253,F0040,fashion,296.62,2024-01-24,1,0,0,1.244
I0153120,U03065,F0403,fashion,164.77,2023-05-24,5,0,0,0.911
I0153121,U05233,F0344,fashion,190.91,2023-08-30,8,1,0,2.328
I0153122,U01654,F0280,fashion,75.16,2024-04-16,4,0,0,1.088
I0153123,U06789,E0250,electronics,196.43,2024-12-24,12,0,0,2.191
I0153124,U03497,E0175,electronics,1394.69,2023-02-22,2,0,0,1.389
I0153125,U09573,F0233,fashion,221.82,2023-06-12,6,0,0,1.928
I0153126,U07929,F0291,fashion,158.29,2024-12-24,12,0,0,2.076
I0153127,U05883,F0407,fashion,294.44,2023-05-21,5,0,0,1.187
I0153128,U01057,F0388,fashion,45.15,2024-08-12,8,1,0,2.436
I0153129,U05824,F0000,fashion,33.21,2024-04-12,4,0,0,0.893
I0153130,U06180,E0252,electronics,709.94,2024-11-08,11,0,0,2.56
