interaction_id,user_id,product_id,category,price,date,month,clicked,purchased,seasonal_multiplier,user_type
I0153341,U03858,F0381,fashion,248.65,2023-06-25,6,1,0,1.876,fashion_shopper
I0153342,U06434,E0243,electronics,65.36,2023-08-02,8,1,0,1.931,electronics_buyer
I0153343,U07460,E0153,electronics,834.65,2024-05-08,5,1,0,0.622,electronics_buyer
I0153344,U07858,F0290,fashion,183.54,2024-07-19,7,0,0,2.177,fashion_shopper
I0153345,U02460,E0158,electronics,820.98,2024-08-14,8,1,1,1.316,hybrid
I0153346,U00602,F0052,fashion,151.09,2024-02-26,2,0,0,0.913,fashion_shopper
I0153347,U04508,E0057,electronics,554.28,2024-02-24,2,0,0,0.724,electronics_buyer
I0153348,U00355,E0032,electronics,1153.89,2024-06-03,6,0,0,0.861,electronics_buyer
I0153349,U01437,E0068,electronics,1268.41,2024-03-23,3,0,0,0.546,electronics_buyer
I0153350,U02135,F0139,fashion,22.76,2024-09-18,9,0,0,0.944,hybrid
I0153351,U01400,F0014,fashion,282.21,2023-07-26,7,0,0,2.317,fashion_shopper
I0153352,U03625,F0177,fashion,158.39,2024-06-06,6,0,0,1.841,fashion_shopper
I0153353,U06046,F0466,fashion,102.23,2024-05-10,5,0,0,0.927,fashion_shopper
I0153354,U02593,E0095,electronics,1463.76,2023-03-24,3,0,0,0.642,electronics_buyer
I0153355,U05648,E0257,electronics,1393.91,2023-03-23,3,0,0,0.89,electronics_buyer
I0153356,U02049,F0089,fashion,105.84,2024-12-17,12,1,0,2.008,fashion_shopper
I0153357,U05751,E0057,electronics,554.28,2024-12-12,12,0,0,2.882,electronics_buyer
I0153358,U01338,F0489,fashion,102.75,2024-08-09,8,0,0,2.351,fashion_shopper
I0153359,U02103,E0141,electronics,1057.85,2023-09-14,9,1,0,1.703,electronics_buyer
I0153360,U08184,F0188,fashion,77.35,2023-08-22,8,0,0,2.35,fashion_shopper
I0153361,U04365,E0151,electronics,46.72,2023-06-01,6,0,0,0.882,electronics_buyer
I0153362,U01638,E0204,electronics,1133.74,2024-11-06,11,0,0,1.295,hybrid
I0153363,U06943,F0081,fashion,152.27,2024-07-16,7,0,0,2.099,fashion_shopper
I0153364,U09224,F0431,fashion,266.39,2023-11-23,11,0,0,0.855,hybrid
I0153365,U08064,F0312,fashion,252.71,2024-04-21,4,0,0,0.984,hybrid
I0153366,U00407,F0225,fashion,177.02,2024-07-15,7,0,0,2.443,fashion_shopper
I0153367,U02519,E0091,electronics,970.92,2023-09-23,9,0,0,1.701,electronics_buyer
I0153368,U03736,E0262,electronics,1013.26,2024-07-20,7,0,0,0.704,electronics_buyer
I0153369,U07204,F0314,fashion,298.28,2023-01-31,1,1,0,1.441,hybrid
I0153370,U09109,E0001,electronics,348.58,2024-10-30,10,0,0,0.604,electronics_buyer
I0153371,U08258,E0154,electronics,795.68,2023-09-25,9,0,0,1.991,electronics_buyer
I0153372,U07593,F0446,fashion,27.74,2023-03-09,3,0,0,0.945,hybrid
I0153373,U08455,F0485,fashion,195.04,2024-04-02,4,1,1,1.047,fashion_shopper
I0153374,U01175,E0269,electronics,604.11,2023-12-30,12,1,0,2.7,electronics_buyer
I0153375,U06762,F0404,fashion,179.07,2024-03-13,3,0,0,0.954,fashion_shopper
I0153376,U03774,E0287,electronics,1296.72,2024-03-23,3,0,0,0.774,electronics_buyer
I0153377,U06486,F0391,fashion,67.11,2023-08-31,8,0,0,1.418,hybrid
I0153378,U06213,F0361,fashion,65.88,2024-03-14,3,0,0,1.014,fashion_shopper
I0153379,U01329,E0273,electronics,922.19,2024-11-03,11,0,0,2.459,electronics_buyer
I0153380,U05053,F0281,fashion,247.59,2024-07-14,7,0,0,1.875,fashion_shopper
I0153381,U09408,F0391,fashion,67.11,2024-10-08,10,0,0,0.903,fashion_shopper
I0153382,U07754,F0251,fashion,287.23,2023-11-03,11,0,0,2.13,fashion_shopper
I0153383,U09885,E0115,electronics,186.85,2023-12-01,12,0,0,2.476,electronics_buyer
I0153384,U01507,E0197,electronics,113.12,2023-05-30,5,0,0,0.812,electronics_buyer
I0153385,U08401,E0125,electronics,279.14,2024-02-07,2,0,0,1.074,hybrid
I0153386,U05450,F0089,fashion,105.84,2023-03-04,3,1,0,0.937,fashion_shopper
I0153387,U02814,E0295,electronics,877.7,2024-01-27,1,0,0,0.949,electronics_buyer
I0153388,U02055,E0185,electronics,949.65,2024-02-03,2,0,0,0.503,electronics_buyer
I0153389,U02308,F0342,fashion,193.1,2023-01-24,1,0,0,1.897,fashion_shopper
I0153390,U08492,E0223,electronics,623.12,2024-11-08,11,0,0,2.238,electronics_buyer
I0153391,U05946,F0103,fashion,285.19,2023-08-30,8,0,0,1.85,fashion_shopper
I0153392,U05988,E0285,electronics,1289.94,2024-10-02,10,0,0,0.585,electronics_buyer
I0153393,U04496,E0187,electronics,1366.45,2024-08-12,8,0,0,1.797,electronics_buyer
I0153394,U04778,F0272,fashion,93.51,2024-07-23,7,0,0,2.37,fashion_shopper
I0153395,U06815,F0076,fashion,114.34,2024-03-04,3,0,0,0.819,fashion_shopper
I0153396,U03601,E0065,electronics,39.9,2024-06-03,6,1,0,0.982,electronics_buyer
I0153397,U06804,F0342,fashion,193.1,2023-03-16,3,0,0,1.092,fashion_shopper
I0153398,U00308,E0296,electronics,531.9,2023-02-10,2,0,0,0.516,electronics_buyer
I0153399,U01616,F0356,fashion,122.23,2024-08-14,8,0,0,1.328,hybrid
I0153400,U07129,F0009,fashion,70.35,2023-06-01,6,0,0,0.812,hybrid
I0153401,U02548,F0280,fashion,75.16,2024-11-05,11,1,1,2.115,fashion_shopper
I0153402,U06990,F0330,fashion,196.24,2023-04-18,4,0,0,1.146,hybrid
I0153403,U05966,F0269,fashion,286.74,2024-08-22,8,0,0,1.308,hybrid
I0153404,U06453,F0469,fashion,30.35,2024-09-06,9,0,0,0.812,fashion_shopper
I0153405,U01413,F0463,fashion,72.67,2024-10-26,10,0,0,0.616,fashion_shopper
I0153406,U05490,F0074,fashion,42.99,2023-07-13,7,0,0,2.174,fashion_shopper
I0153407,U02388,E0230,electronics,76.28,2024-10-26,10,0,0,0.927,electronics_buyer
I0153408,U04737,F0155,fashion,185.09,2023-01-24,1,0,0,1.699,fashion_shopper
I0153409,U04076,F0000,fashion,33.21,2023-10-12,10,0,0,0.721,fashion_shopper
I0153410,U04850,F0454,fashion,229.36,2023-01-16,1,0,0,1.297,hybrid
I0153411,U03792,E0011,electronics,1164.87,2023-02-23,2,0,0,0.503,electronics_buyer
I0153412,U03563,F0263,fashion,126.88,2024-03-28,3,0,0,1.073,fashion_shopper
I0153413,U08317,E0293,electronics,597.28,2023-08-19,8,0,0,1.85,electronics_buyer
I0153414,U08940,E0227,electronics,104.47,2023-10-04,10,1,1,0.808,electronics_buyer
I0153415,U07898,F0132,fashion,99.18,2023-10-12,10,0,0,0.645,fashion_shopper
I0153416,U04790,F0457,fashion,196.27,2023-10-21,10,0,0,0.621,fashion_shopper
I0153417,U03354,F0298,fashion,256.8,2024-05-17,5,0,0,1.059,fashion_shopper
I0153418,U08509,F0482,fashion,124.05,2024-09-16,9,0,0,0.727,fashion_shopper
I0153419,U05398,F0160,fashion,238.32,2024-12-12,12,0,0,1.997,fashion_shopper
I0153420,U08370,F0267,fashion,113.98,2023-12-31,12,0,0,1.89,fashion_shopper
I0153421,U01934,E0292,electronics,256.4,2023-11-17,11,1,1,2.976,electronics_buyer
I0153422,U03420,E0093,electronics,753.93,2024-07-09,7,0,0,0.678,electronics_buyer
I0153423,U05544,E0025,electronics,1143.96,2023-02-22,2,1,0,0.663,electronics_buyer
I0153424,U02040,E0088,electronics,332.6,2023-08-21,8,1,0,1.215,hybrid
I0153425,U02320,F0437,fashion,127.14,2023-10-06,10,0,0,1.265,hybrid
I0153426,U07557,E0098,electronics,676.16,2024-03-07,3,0,0,0.906,electronics_buyer
I0153427,U07217,E0002,electronics,929.42,2024-01-16,1,0,0,0.659,electronics_buyer
I0153428,U09924,E0074,electronics,1332.58,2023-12-27,12,0,0,2.847,electronics_buyer
I0153429,U08706,E0140,electronics,102.6,2023-08-10,8,1,0,1.733,electronics_buyer
I0153430,U08985,E0290,electronics,399.4,2023-08-07,8,0,0,1.992,electronics_buyer
I0153431,U04699,F0353,fashion,76.01,2023-11-29,11,0,0,1.191,hybrid
I0153432,U06355,E0217,electronics,590.68,2024-12-11,12,0,0,1.471,hybrid
I0153433,U08902,E0132,electronics,548.89,2024-06-17,6,0,0,0.976,electronics_buyer
I0153434,U08222,F0285,fashion,249.9,2024-12-03,12,0,0,2.073,fashion_shopper
I0153435,U04578,E0163,electronics,239.11,2024-06-30,6,0,0,0.988,hybrid
I0153436,U07474,F0086,fashion,240.42,2024-10-17,10,1,0,0.755,fashion_shopper
I0153437,U04755,F0092,fashion,292.06,2023-10-20,10,0,0,1.478,hybrid
I0153438,U09381,F0190,fashion,26.02,2023-08-07,8,0,0,1.903,fashion_shopper
I0153439,U03300,F0159,fashion,84.42,2024-09-21,9,0,0,0.962,fashion_shopper
I0153440,U06494,E0124,electronics,1251.73,2023-12-14,12,0,0,0.803,hybrid
I0153441,U08032,F0006,fashion,113.03,2023-09-04,9,1,0,0.696,fashion_shopper
I0153442,U03562,F0174,fashion,70.63,2024-03-19,3,1,0,0.873,fashion_shopper
I0153443,U06526,F0046,fashion,59.96,2024-03-21,3,0,0,1.178,fashion_shopper
I0153444,U02866,E0094,electronics,214.38,2023-02-27,2,0,0,0.82,electronics_buyer
I0153445,U09104,F0266,fashion,50.12,2024-03-05,3,1,0,0.882,fashion_shopper
I0153446,U01651,F0350,fashion,55.66,2024-11-21,11,0,0,2.112,fashion_shopper
I0153447,U03192,F0204,fashion,28.67,2023-09-22,9,0,0,1.28,hybrid
I0153448,U07678,F0414,fashion,133.83,2023-06-25,6,0,0,2.264,fashion_shopper
I0153449,U01034,F0195,fashion,216.49,2023-03-15,3,0,0,1.122,fashion_shopper
I0153450,U04581,F0135,fashion,70.83,2023-09-16,9,0,0,0.952,fashion_shopper
I0153451,U06228,E0058,electronics,891.43,2023-01-21,1,0,0,0.934,electronics_buyer
I0153452,U07352,E0195,electronics,868.01,2023-02-10,2,0,0,0.685,electronics_buyer
I0153453,U05662,F0404,fashion,179.07,2024-09-14,9,0,0,1.137,hybrid
I0153454,U04143,F0377,fashion,220.93,2024-05-15,5,0,0,1.493,hybrid
I0153455,U08004,E0149,electronics,785.63,2023-12-06,12,1,0,2.25,electronics_buyer
I0153456,U09689,E0020,electronics,944.6,2024-01-14,1,0,0,0.971,hybrid
I0153457,U04120,F0262,fashion,264.63,2024-09-23,9,0,0,0.601,fashion_shopper
I0153458,U00075,E0200,electronics,693.39,2023-07-12,7,0,0,0.782,electronics_buyer
I0153459,U02710,E0256,electronics,753.81,2024-01-28,1,0,0,0.766,electronics_buyer
I0153460,U04345,F0110,fashion,295.19,2024-11-24,11,1,0,1.965,fashion_shopper
I0153461,U09854,F0461,fashion,25.75,2024-05-09,5,0,0,1.486,hybrid
I0153462,U09071,E0068,electronics,1268.41,2023-09-08,9,0,0,1.917,electronics_buyer
I0153463,U04973,E0030,electronics,533.72,2023-04-02,4,0,0,0.89,electronics_buyer
I0153464,U07574,F0143,fashion,230.98,2024-06-17,6,0,0,2.061,fashion_shopper
I0153465,U01872,E0071,electronics,1224.76,2023-09-03,9,0,0,1.529,electronics_buyer
I0153466,U00412,F0196,fashion,63.24,2024-06-06,6,0,0,1.098,hybrid
I0153467,U09548,E0082,electronics,83.02,2023-03-16,3,0,0,0.604,electronics_buyer
I0153468,U08313,E0152,electronics,26.02,2024-11-16,11,0,0,2.003,electronics_buyer
I0153469,U03317,F0256,fashion,64.16,2023-07-03,7,0,0,2.494,fashion_shopper
I0153470,U05951,F0484,fashion,56.6,2023-09-27,9,0,0,0.84,fashion_shopper
I0153471,U00680,F0191,fashion,123.08,2024-05-19,5,0,0,0.996,hybrid
I0153472,U05446,F0196,fashion,63.24,2024-08-05,8,0,0,2.027,fashion_shopper
I0153473,U00958,F0190,fashion,26.02,2024-05-02,5,1,0,1.063,fashion_shopper
I0153474,U06363,E0203,electronics,436.99,2023-07-18,7,0,0,0.95,electronics_buyer
I0153475,U00308,E0007,electronics,69.63,2024-01-26,1,0,0,0.532,electronics_buyer
I0153476,U01669,F0329,fashion,42.63,2023-11-23,11,0,0,1.165,hybrid
I0153477,U04020,F0426,fashion,46.65,2023-06-24,6,0,0,1.831,fashion_shopper
I0153478,U06430,E0170,electronics,300.64,2023-03-03,3,0,0,0.573,electronics_buyer
I0153479,U00296,E0180,electronics,1352.36,2023-10-26,10,0,0,0.554,electronics_buyer
I0153480,U03230,E0091,electronics,970.92,2023-06-22,6,0,0,0.711,electronics_buyer
I0153481,U08970,F0060,fashion,36.98,2023-03-02,3,0,0,0.906,fashion_shopper
I0153482,U06343,E0190,electronics,436.57,2023-06-07,6,0,0,0.898,hybrid
I0153483,U08076,E0005,electronics,298.85,2024-05-30,5,0,0,0.795,electronics_buyer
I0153484,U02886,E0112,electronics,97.23,2024-09-23,9,1,0,1.689,electronics_buyer
I0153485,U03636,F0353,fashion,76.01,2023-10-08,10,0,0,1.236,hybrid
I0153486,U05113,E0289,electronics,1361.83,2024-05-12,5,0,0,0.75,electronics_buyer
I0153487,U04432,E0033,electronics,310.56,2023-01-08,1,1,0,0.588,electronics_buyer
I0153488,U03985,F0017,fashion,167.37,2024-03-12,3,0,0,1.329,hybrid
I0153489,U09848,E0002,electronics,929.42,2023-02-27,2,0,0,0.89,electronics_buyer
I0153490,U07853,F0289,fashion,72.84,2024-05-19,5,0,0,1.114,fashion_shopper
I0153491,U09326,E0261,electronics,1010.28,2023-07-05,7,0,0,0.558,electronics_buyer
I0153492,U01121,F0371,fashion,100.4,2024-01-23,1,0,0,0.947,hybrid
I0153493,U06424,F0313,fashion,187.25,2023-09-20,9,0,0,0.877,fashion_shopper
I0153494,U02650,F0027,fashion,148.83,2024-10-24,10,0,0,0.726,fashion_shopper
I0153495,U01452,E0143,electronics,559.15,2023-11-06,11,0,0,0.989,hybrid
I0153496,U09596,E0003,electronics,238.25,2024-07-22,7,1,0,0.899,electronics_buyer
I0153497,U05045,E0131,electronics,146.18,2024-11-07,11,0,0,2.412,electronics_buyer
I0153498,U03256,E0100,electronics,1008.34,2023-07-22,7,0,0,0.619,electronics_buyer
I0153499,U03892,E0043,electronics,141.36,2024-03-18,3,0,0,0.924,electronics_buyer
I0153500,U06805,E0184,electronics,100.48,2024-09-28,9,0,0,1.894,electronics_buyer
I0153501,U05073,F0079,fashion,108.52,2023-12-02,12,0,0,1.881,fashion_shopper
I0153502,U05992,E0060,electronics,361.6,2024-09-13,9,0,0,1.648,electronics_buyer
I0153503,U00159,E0291,electronics,925.02,2024-08-30,8,0,0,1.763,electronics_buyer
I0153504,U09267,F0383,fashion,102.99,2024-09-02,9,0,0,0.733,fashion_shopper
I0153505,U03550,E0018,electronics,219.01,2023-09-06,9,1,0,1.489,hybrid
I0153506,U00701,F0010,fashion,44.28,2024-06-04,6,1,0,1.996,fashion_shopper
I0153507,U08657,F0190,fashion,26.02,2024-05-25,5,0,0,1.043,fashion_shopper
I0153508,U01198,E0191,electronics,424.72,2024-06-10,6,0,0,0.514,electronics_buyer
I0153509,U09163,F0287,fashion,171.32,2023-04-30,4,0,0,1.051,fashion_shopper
I0153510,U04937,E0297,electronics,1281.18,2023-10-30,10,0,0,0.885,electronics_buyer
I0153511,U08118,F0214,fashion,201.53,2024-06-10,6,0,0,1.961,fashion_shopper
I0153512,U09283,F0168,fashion,201.31,2023-02-12,2,0,0,0.815,fashion_shopper
I0153513,U03061,F0438,fashion,192.85,2024-06-21,6,0,0,2.016,fashion_shopper
I0153514,U08929,E0199,electronics,1372.44,2023-06-08,6,0,0,1.281,hybrid
I0153515,U07465,F0065,fashion,177.82,2024-06-20,6,0,0,2.469,fashion_shopper
I0153516,U04199,E0060,electronics,361.6,2024-02-25,2,1,0,0.955,electronics_buyer
I0153517,U07237,E0031,electronics,1276.27,2024-09-11,9,0,0,1.013,hybrid
I0153518,U06275,E0112,electronics,97.23,2024-11-01,11,0,0,2.096,electronics_buyer
I0153519,U06676,E0002,electronics,929.42,2023-11-06,11,1,0,2.882,electronics_buyer
I0153520,U08260,F0120,fashion,103.68,2023-05-30,5,1,0,0.862,fashion_shopper
I0153521,U08571,F0160,fashion,238.32,2024-12-10,12,0,0,1.667,fashion_shopper
I0153522,U01671,E0021,electronics,126.29,2024-10-08,10,1,0,1.051,hybrid
I0153523,U03089,F0233,fashion,221.82,2023-06-09,6,0,0,1.828,fashion_shopper
I0153524,U04170,F0128,fashion,218.82,2023-02-25,2,0,0,0.646,fashion_shopper
I0153525,U00965,F0052,fashion,151.09,2023-11-09,11,0,0,1.609,fashion_shopper
I0153526,U07910,E0005,electronics,298.85,2024-04-05,4,0,0,1.434,hybrid
I0153527,U06684,E0181,electronics,830.25,2024-08-16,8,0,0,1.625,electronics_buyer
I0153528,U02164,E0298,electronics,289.09,2024-01-02,1,0,0,0.567,electronics_buyer
I0153529,U07638,F0449,fashion,267.84,2024-10-17,10,0,0,0.886,fashion_shopper
I0153530,U08853,E0108,electronics,525.27,2023-10-20,10,0,0,0.861,electronics_buyer
I0153531,U07572,F0209,fashion,57.32,2024-08-15,8,0,0,1.814,fashion_shopper
I0153532,U00011,E0159,electronics,786.07,2023-07-11,7,0,0,0.944,hybrid
I0153533,U01353,E0280,electronics,506.0,2023-02-13,2,0,0,0.958,electronics_buyer
I0153534,U04079,F0323,fashion,192.8,2023-07-21,7,0,0,2.165,fashion_shopper
I0153535,U00094,E0206,electronics,1225.21,2023-12-01,12,1,0,2.944,electronics_buyer
I0153536,U04291,F0260,fashion,47.84,2024-03-09,3,0,0,1.139,fashion_shopper
I0153537,U06014,E0207,electronics,1233.1,2023-12-02,12,0,0,2.54,electronics_buyer
I0153538,U06249,F0234,fashion,149.57,2024-05-16,5,0,0,0.918,fashion_shopper
I0153539,U03773,E0159,electronics,786.07,2024-08-02,8,0,0,1.617,electronics_buyer
I0153540,U08759,E0251,electronics,82.35,2023-08-03,8,1,1,1.895,electronics_buyer
I0153541,U08232,E0160,electronics,1082.5,2024-11-01,11,0,0,2.203,electronics_buyer
I0153542,U08248,F0442,fashion,55.78,2023-06-21,6,0,0,1.134,hybrid
I0153543,U00049,F0105,fashion,104.54,2023-04-12,4,1,0,1.058,fashion_shopper
I0153544,U02759,F0168,fashion,201.31,2024-11-08,11,0,0,2.144,fashion_shopper
I0153545,U06856,E0156,electronics,748.2,2023-06-15,6,0,0,0.655,electronics_buyer
I0153546,U03979,F0078,fashion,220.62,2023-02-02,2,0,0,0.688,fashion_shopper
I0153547,U06701,E0198,electronics,941.28,2023-09-01,9,0,0,1.748,electronics_buyer
I0153548,U09714,E0161,electronics,274.33,2024-06-02,6,0,0,0.56,electronics_buyer
I0153549,U07766,F0103,fashion,285.19,2024-05-25,5,1,0,1.121,fashion_shopper
I0153550,U03330,E0213,electronics,1431.07,2024-01-11,1,0,0,0.885,electronics_buyer
I0153551,U06365,E0174,electronics,608.34,2024-08-22,8,0,0,1.793,electronics_buyer
I0153552,U02384,F0260,fashion,47.84,2023-08-26,8,0,0,2.333,fashion_shopper
I0153553,U09499,F0305,fashion,243.32,2023-12-02,12,0,0,1.721,fashion_shopper
I0153554,U08232,E0223,electronics,623.12,2023-02-17,2,0,0,0.613,electronics_buyer
I0153555,U08018,E0278,electronics,731.35,2024-11-08,11,0,0,2.379,electronics_buyer
I0153556,U00364,E0297,electronics,1281.18,2023-07-20,7,0,0,1.149,hybrid
I0153557,U08347,F0345,fashion,103.85,2024-02-25,2,1,0,0.983,fashion_shopper
I0153558,U08061,F0435,fashion,160.89,2023-11-05,11,0,0,1.716,fashion_shopper
I0153559,U09099,F0061,fashion,124.43,2023-11-27,11,0,0,1.676,fashion_shopper
I0153560,U04957,E0261,electronics,1010.28,2024-06-30,6,0,0,0.542,electronics_buyer
I0153561,U02397,F0318,fashion,296.96,2024-05-26,5,1,0,1.167,fashion_shopper
I0153562,U03971,E0064,electronics,811.95,2024-04-06,4,0,0,0.92,electronics_buyer
I0153563,U03159,F0332,fashion,170.92,2023-09-24,9,0,0,0.695,fashion_shopper
I0153564,U07444,F0063,fashion,218.15,2023-01-25,1,1,0,1.925,fashion_shopper
I0153565,U08709,E0284,electronics,296.71,2024-08-22,8,0,0,1.672,electronics_buyer
I0153566,U06803,E0137,electronics,225.52,2023-01-01,1,0,0,0.731,electronics_buyer
I0153567,U02718,F0489,fashion,102.75,2023-10-01,10,0,0,1.345,hybrid
I0153568,U08931,F0289,fashion,72.84,2023-09-27,9,0,0,0.926,fashion_shopper
I0153569,U09402,E0076,electronics,750.57,2024-10-13,10,1,0,0.915,electronics_buyer
I0153570,U09453,F0116,fashion,171.1,2024-05-22,5,0,0,0.96,fashion_shopper
I0153571,U09270,F0488,fashion,93.61,2023-05-23,5,0,0,1.197,fashion_shopper
I0153572,U03868,E0113,electronics,433.62,2023-09-17,9,0,0,1.822,electronics_buyer
I0153573,U04975,F0427,fashion,172.25,2024-11-11,11,0,0,1.788,fashion_shopper
I0153574,U07124,F0161,fashion,141.07,2024-07-20,7,1,0,2.282,fashion_shopper
I0153575,U07379,F0362,fashion,119.24,2024-01-31,1,0,0,2.064,fashion_shopper
I0153576,U01483,F0061,fashion,124.43,2023-06-10,6,0,0,2.49,fashion_shopper
I0153577,U01968,F0216,fashion,199.36,2024-11-05,11,1,0,1.894,fashion_shopper
I0153578,U03471,E0213,electronics,1431.07,2024-09-21,9,0,0,1.517,electronics_buyer
I0153579,U09807,E0035,electronics,1173.89,2023-01-02,1,1,0,0.934,electronics_buyer
I0153580,U06731,F0021,fashion,61.38,2023-06-25,6,0,0,2.344,fashion_shopper
I0153581,U00126,F0165,fashion,243.83,2024-05-24,5,0,0,1.488,hybrid
I0153582,U08273,E0018,electronics,219.01,2024-08-22,8,0,0,1.957,electronics_buyer
I0153583,U04884,F0154,fashion,273.35,2024-12-14,12,1,0,1.779,fashion_shopper
I0153584,U01599,F0232,fashion,265.52,2023-02-14,2,0,0,0.834,hybrid
I0153585,U08988,F0395,fashion,108.64,2024-04-26,4,0,0,0.986,hybrid
I0153586,U01810,E0153,electronics,834.65,2024-10-07,10,0,0,0.651,electronics_buyer
I0153587,U09416,E0177,electronics,398.1,2024-04-26,4,0,0,0.923,electronics_buyer
I0153588,U06226,F0328,fashion,169.67,2024-09-22,9,1,0,0.798,fashion_shopper
I0153589,U03219,E0273,electronics,922.19,2024-08-29,8,0,0,1.782,electronics_buyer
I0153590,U03009,F0141,fashion,148.18,2023-11-22,11,0,0,2.136,fashion_shopper
I0153591,U09541,F0076,fashion,114.34,2023-10-21,10,0,0,0.991,fashion_shopper
I0153592,U00373,E0124,electronics,1251.73,2024-09-14,9,1,0,1.706,electronics_buyer
I0153593,U00014,F0436,fashion,54.84,2024-08-18,8,0,0,1.938,fashion_shopper
I0153594,U04301,E0278,electronics,731.35,2023-10-12,10,0,0,1.227,hybrid
I0153595,U09017,E0280,electronics,506.0,2023-10-09,10,1,0,1.124,hybrid
I0153596,U04472,F0382,fashion,142.7,2024-06-30,6,0,0,2.419,fashion_shopper
I0153597,U03601,E0002,electronics,929.42,2023-10-11,10,0,0,0.585,electronics_buyer
I0153598,U07743,F0257,fashion,65.72,2024-02-13,2,0,0,0.966,fashion_shopper
I0153599,U02185,F0141,fashion,148.18,2023-03-08,3,0,0,0.912,hybrid
I0153600,U00798,E0187,electronics,1366.45,2024-01-30,1,0,0,0.584,electronics_buyer
I0153601,U07237,F0406,fashion,128.65,2024-02-12,2,0,0,1.48,hybrid
I0153602,U00082,F0121,fashion,76.66,2024-10-07,10,0,0,0.989,fashion_shopper
I0153603,U03578,E0294,electronics,146.94,2024-11-01,11,0,0,2.83,electronics_buyer
I0153604,U05270,F0195,fashion,216.49,2023-07-24,7,0,0,1.95,fashion_shopper
I0153605,U04846,E0119,electronics,1221.86,2023-08-25,8,0,0,1.305,hybrid
I0153606,U06596,F0237,fashion,275.22,2024-02-06,2,0,0,0.927,fashion_shopper
I0153607,U01306,E0165,electronics,896.07,2024-01-22,1,0,0,0.797,electronics_buyer
I0153608,U09735,E0068,electronics,1268.41,2024-10-27,10,0,0,0.592,electronics_buyer
I0153609,U09341,E0097,electronics,678.31,2023-09-23,9,0,0,1.89,electronics_buyer
I0153610,U09286,E0094,electronics,214.38,2023-11-01,11,1,0,2.733,electronics_buyer
I0153611,U06850,F0456,fashion,98.11,2024-05-23,5,0,0,1.067,fashion_shopper
I0153612,U08759,E0195,electronics,868.01,2023-06-20,6,0,0,0.549,electronics_buyer
I0153613,U00800,E0262,electronics,1013.26,2024-03-05,3,0,0,0.782,electronics_buyer
I0153614,U03266,E0151,electronics,46.72,2023-12-17,12,0,0,2.749,electronics_buyer
I0153615,U08883,F0428,fashion,191.88,2024-10-12,10,0,0,0.668,fashion_shopper
I0153616,U05076,E0255,electronics,1079.69,2023-08-23,8,0,0,1.667,electronics_buyer
I0153617,U06695,E0259,electronics,118.52,2024-01-29,1,0,0,0.866,electronics_buyer
I0153618,U02796,F0355,fashion,295.02,2024-10-22,10,1,0,0.666,fashion_shopper
I0153619,U03938,F0146,fashion,23.08,2024-08-08,8,0,0,1.901,fashion_shopper
I0153620,U04378,F0495,fashion,201.63,2023-09-24,9,0,0,0.763,fashion_shopper
I0153621,U08210,F0298,fashion,256.8,2024-08-04,8,1,1,2.358,fashion_shopper
I0153622,U05011,E0282,electronics,52.07,2023-10-09,10,0,0,0.554,electronics_buyer
I0153623,U02379,E0090,electronics,54.85,2024-06-03,6,0,0,0.689,electronics_buyer
I0153624,U01426,F0409,fashion,76.51,2023-02-20,2,0,0,0.866,fashion_shopper
I0153625,U01221,F0195,fashion,216.49,2023-12-30,12,0,0,2.189,fashion_shopper
I0153626,U03230,E0263,electronics,60.78,2024-03-31,3,0,0,0.795,electronics_buyer
I0153627,U01263,E0262,electronics,1013.26,2024-05-15,5,0,0,0.855,electronics_buyer
I0153628,U08124,F0075,fashion,183.49,2024-10-09,10,0,0,0.933,fashion_shopper
I0153629,U03115,E0053,electronics,370.77,2023-10-18,10,0,0,0.842,hybrid
I0153630,U04052,F0445,fashion,181.53,2023-09-28,9,0,0,1.001,hybrid
I0153631,U02067,F0193,fashion,56.12,2023-03-07,3,1,0,1.023,fashion_shopper
I0153632,U01137,E0067,electronics,1391.54,2023-04-17,4,0,0,0.782,electronics_buyer
I0153633,U08440,F0480,fashion,102.1,2023-12-15,12,0,0,1.674,fashion_shopper
I0153634,U01134,E0151,electronics,46.72,2023-12-26,12,0,0,2.243,electronics_buyer
I0153635,U02286,F0308,fashion,29.06,2024-07-23,7,0,0,0.813,hybrid
I0153636,U09869,F0149,fashion,196.37,2024-05-11,5,1,0,1.177,fashion_shopper
I0153637,U05614,F0235,fashion,229.66,2023-12-06,12,0,0,2.028,fashion_shopper
I0153638,U04736,E0296,electronics,531.9,2024-03-29,3,0,0,0.767,electronics_buyer
I0153639,U04594,F0480,fashion,102.1,2023-02-01,2,0,0,0.736,fashion_shopper
I0153640,U02523,F0097,fashion,296.69,2024-12-30,12,1,0,1.803,fashion_shopper
I0153641,U09377,F0105,fashion,104.54,2023-01-27,1,0,0,2.164,fashion_shopper
I0153642,U03728,F0058,fashion,36.81,2023-12-23,12,0,0,1.99,fashion_shopper
I0153643,U03071,E0253,electronics,895.64,2023-03-24,3,0,0,0.683,electronics_buyer
I0153644,U05944,F0248,fashion,149.17,2023-05-12,5,0,0,0.927,hybrid
I0153645,U01459,E0086,electronics,1373.94,2023-11-06,11,0,0,2.376,electronics_buyer
I0153646,U02898,F0462,fashion,43.99,2024-04-14,4,0,0,1.117,fashion_shopper
